full_id,osm_id,osm_type,landuse,name,place,place_se,type,admin_leve,boundary,wikidata,wikipedia,official_n,operator,alt_name,wood,designatio,constructi,leaf_cycle,leaf_type,leisure,info,info1,block area,block name,left,top,right,bottom,id,fishnet-area,fishnet-ID
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860463.0750757124042138,-3668128.7063381741754711,860663.0750757124042138,-3668328.7063381741754711,"699",40000.0417762368,"699"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860463.0750757124042138,-3667528.7063381741754711,860663.0750757124042138,-3667728.7063381741754711,"696",40000.0053482346,"696"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860463.0750757124042138,-3667728.7063381741754711,860663.0750757124042138,-3667928.7063381741754711,"697",39999.9630936401,"697"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860463.0750757124042138,-3667128.7063381741754711,860663.0750757124042138,-3667328.7063381741754711,"694",40000.0172232627,"694"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860463.0750757124042138,-3667328.7063381741754711,860663.0750757124042138,-3667528.7063381741754711,"695",39999.9755643406,"695"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860463.0750757124042138,-3666928.7063381741754711,860663.0750757124042138,-3667128.7063381741754711,"693",40000.0418303841,"693"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859063.0750757124042138,-3667928.7063381741754711,859263.0750757124042138,-3668128.7063381741754711,"432",40000.0174498294,"432"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859063.0750757124042138,-3668128.7063381741754711,859263.0750757124042138,-3668328.7063381741754711,"433",39999.9301772592,"433"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859063.0750757124042138,-3667528.7063381741754711,859263.0750757124042138,-3667728.7063381741754711,"430",40000.017321238,"430"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859063.0750757124042138,-3667728.7063381741754711,859263.0750757124042138,-3667928.7063381741754711,"431",40000.0175352604,"431"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859063.0750757124042138,-3667328.7063381741754711,859263.0750757124042138,-3667528.7063381741754711,"429",39999.9776593509,"429"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860663.0750757124042138,-3667528.7063381741754711,860863.0750757124042138,-3667728.7063381741754711,"734",40000.0421751201,"734"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860663.0750757124042138,-3667728.7063381741754711,860863.0750757124042138,-3667928.7063381741754711,"735",39999.9898198678,"735"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860663.0750757124042138,-3667128.7063381741754711,860863.0750757124042138,-3667328.7063381741754711,"732",40000.0274829399,"732"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860663.0750757124042138,-3667328.7063381741754711,860863.0750757124042138,-3667528.7063381741754711,"733",39999.9486751574,"733"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860663.0750757124042138,-3666928.7063381741754711,860863.0750757124042138,-3667128.7063381741754711,"731",39999.9483996117,"731"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859263.0750757124042138,-3668328.7063381741754711,859463.0750757124042138,-3668528.7063381741754711,"472",39999.9753168269,"472"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859263.0750757124042138,-3667928.7063381741754711,859463.0750757124042138,-3668128.7063381741754711,"470",39999.9863053544,"470"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859263.0750757124042138,-3668128.7063381741754711,859463.0750757124042138,-3668328.7063381741754711,"471",40000.0084897062,"471"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859263.0750757124042138,-3667528.7063381741754711,859463.0750757124042138,-3667728.7063381741754711,"468",39999.9746089236,"468"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859263.0750757124042138,-3667728.7063381741754711,859463.0750757124042138,-3667928.7063381741754711,"469",40000.0459788701,"469"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859263.0750757124042138,-3667128.7063381741754711,859463.0750757124042138,-3667328.7063381741754711,"466",40000.0541886655,"466"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859263.0750757124042138,-3667328.7063381741754711,859463.0750757124042138,-3667528.7063381741754711,"467",39999.9691771416,"467"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861863.0750757124042138,-3667928.7063381741754711,862063.0750757124042138,-3668128.7063381741754711,"964",39999.9769035468,"964"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861863.0750757124042138,-3667528.7063381741754711,862063.0750757124042138,-3667728.7063381741754711,"962",39999.9546689153,"962"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861863.0750757124042138,-3667728.7063381741754711,862063.0750757124042138,-3667928.7063381741754711,"963",40000.0441851101,"963"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861863.0750757124042138,-3667128.7063381741754711,862063.0750757124042138,-3667328.7063381741754711,"960",39999.9638432149,"960"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861863.0750757124042138,-3667328.7063381741754711,862063.0750757124042138,-3667528.7063381741754711,"961",40000.0110813526,"961"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859463.0750757124042138,-3668328.7063381741754711,859663.0750757124042138,-3668528.7063381741754711,"510",39999.9937074059,"510"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859463.0750757124042138,-3667928.7063381741754711,859663.0750757124042138,-3668128.7063381741754711,"508",40000.016373813,"508"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859463.0750757124042138,-3668128.7063381741754711,859663.0750757124042138,-3668328.7063381741754711,"509",40000.0378703871,"509"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859463.0750757124042138,-3667528.7063381741754711,859663.0750757124042138,-3667728.7063381741754711,"506",40000.0528716728,"506"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859463.0750757124042138,-3667728.7063381741754711,859663.0750757124042138,-3667928.7063381741754711,"507",39999.9012587818,"507"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859463.0750757124042138,-3667128.7063381741754711,859663.0750757124042138,-3667328.7063381741754711,"504",39999.9798336827,"504"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859463.0750757124042138,-3667328.7063381741754711,859663.0750757124042138,-3667528.7063381741754711,"505",40000.0296133411,"505"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,862063.0750757124042138,-3667128.7063381741754711,862263.0750757124042138,-3667328.7063381741754711,"998",40000.0328938605,"998"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,862063.0750757124042138,-3666928.7063381741754711,862263.0750757124042138,-3667128.7063381741754711,"997",39999.947014524,"997"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860663.0750757124042138,-3667928.7063381741754711,860863.0750757124042138,-3668128.7063381741754711,"736",40000.0788842812,"736"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860663.0750757124042138,-3668128.7063381741754711,860863.0750757124042138,-3668328.7063381741754711,"737",39999.8954023434,"737"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859663.0750757124042138,-3667128.7063381741754711,859863.0750757124042138,-3667328.7063381741754711,"542",39999.9761384499,"542"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859663.0750757124042138,-3667328.7063381741754711,859863.0750757124042138,-3667528.7063381741754711,"543",39999.9998828244,"543"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859663.0750757124042138,-3666928.7063381741754711,859863.0750757124042138,-3667128.7063381741754711,"541",40000.0342113324,"541"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860863.0750757124042138,-3667928.7063381741754711,861063.0750757124042138,-3668128.7063381741754711,"774",39999.9543607852,"774"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860863.0750757124042138,-3668128.7063381741754711,861063.0750757124042138,-3668328.7063381741754711,"775",40000.0806318688,"775"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860863.0750757124042138,-3667528.7063381741754711,861063.0750757124042138,-3667728.7063381741754711,"772",39999.977816368,"772"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860863.0750757124042138,-3667728.7063381741754711,861063.0750757124042138,-3667928.7063381741754711,"773",40000.023555048,"773"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860863.0750757124042138,-3667128.7063381741754711,861063.0750757124042138,-3667328.7063381741754711,"770",39999.9507084048,"770"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860863.0750757124042138,-3667328.7063381741754711,861063.0750757124042138,-3667528.7063381741754711,"771",40000.029666958,"771"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,860863.0750757124042138,-3666928.7063381741754711,861063.0750757124042138,-3667128.7063381741754711,"769",40000.0028318879,"769"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861063.0750757124042138,-3667928.7063381741754711,861263.0750757124042138,-3668128.7063381741754711,"812",40000.0261712182,"812"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861063.0750757124042138,-3668128.7063381741754711,861263.0750757124042138,-3668328.7063381741754711,"813",39999.9680520776,"813"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861063.0750757124042138,-3667528.7063381741754711,861263.0750757124042138,-3667728.7063381741754711,"810",39999.9625425999,"810"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861063.0750757124042138,-3667728.7063381741754711,861263.0750757124042138,-3667928.7063381741754711,"811",40000.0075870161,"811"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861063.0750757124042138,-3667128.7063381741754711,861263.0750757124042138,-3667328.7063381741754711,"808",40000.0440814019,"808"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861063.0750757124042138,-3667328.7063381741754711,861263.0750757124042138,-3667528.7063381741754711,"809",39999.9759850609,"809"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861063.0750757124042138,-3666928.7063381741754711,861263.0750757124042138,-3667128.7063381741754711,"807",40000.0298932166,"807"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859663.0750757124042138,-3668328.7063381741754711,859863.0750757124042138,-3668528.7063381741754711,"548",39999.9864515215,"548"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859663.0750757124042138,-3667928.7063381741754711,859863.0750757124042138,-3668128.7063381741754711,"546",39999.9807672285,"546"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859663.0750757124042138,-3668128.7063381741754711,859863.0750757124042138,-3668328.7063381741754711,"547",40000.013634271,"547"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859663.0750757124042138,-3667528.7063381741754711,859863.0750757124042138,-3667728.7063381741754711,"544",39999.9683015423,"544"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,859663.0750757124042138,-3667728.7063381741754711,859863.0750757124042138,-3667928.7063381741754711,"545",40000.0559255057,"545"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861263.0750757124042138,-3667928.7063381741754711,861463.0750757124042138,-3668128.7063381741754711,"850",39999.9354418587,"850"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861263.0750757124042138,-3668128.7063381741754711,861463.0750757124042138,-3668328.7063381741754711,"851",40000.029427539,"851"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861263.0750757124042138,-3667528.7063381741754711,861463.0750757124042138,-3667728.7063381741754711,"848",40000.0606706053,"848"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861263.0750757124042138,-3667728.7063381741754711,861463.0750757124042138,-3667928.7063381741754711,"849",40000.015387044,"849"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861263.0750757124042138,-3667128.7063381741754711,861463.0750757124042138,-3667328.7063381741754711,"846",40000.017808975,"846"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861263.0750757124042138,-3667328.7063381741754711,861463.0750757124042138,-3667528.7063381741754711,"847",39999.9610805183,"847"
r2473138,"2473138",relation,,Norra Fäladen,neighbourhood,,boundary,"10",administrative,Q7053219,sv:Norra Fäladen,,,,,,,,,,,,"3307892",Norra Fäladen,861263.0750757124042138,-3666928.7063381741754711,861463.0750757124042138,-3667128.7063381741754711,"845",40000.0034318901,"845"
