term,Category,Freq,Term,Total,loglift,logprob
41,Topic1,1.8468262662809314,college,4.22964193918345,0.0868,-7.0325
84,Topic1,15.069164574984152,historic,34.95002800710209,0.0741,-4.9334
148,Topic1,11.952930360066885,residential,29.721812315250116,0.0045,-5.165
192,Topic1,37.27691089746306,tree,105.75155631897279,-0.1273,-4.0276
60,Topic1,28.762423880551644,facade,97.25155991947119,-0.3028,-4.2869
165,Topic1,37.37088787529911,sky,145.06011621615437,-0.4409,-4.0251
155,Topic1,8.728945128067295,roof,23.28271273217222,-0.0657,-5.4794
77,Topic1,13.766097431586196,grass,71.89376203157069,-0.7376,-5.0238
34,Topic1,12.977309961903343,city,102.34502003432131,-1.1497,-5.0828
6,Topic1,12.001345356238028,area,100.14753293125543,-1.2062,-5.161
188,Topic1,9.946734258691802,town,99.28035945007002,-1.3853,-5.3488
33,Topic2,65.18003891273774,church,66.03439618976464,1.1161,-3.2551
209,Topic2,39.43028055316614,worship,40.16296416379778,1.1107,-3.7577
128,Topic2,39.43385003483545,place,40.17114538168067,1.1106,-3.7577
160,Topic2,41.37013118360623,settlement,42.171717460400465,1.1099,-3.7097
88,Topic2,41.3713309778612,human,42.17722171760132,1.1098,-3.7097
29,Topic2,33.22085123267796,cathedral,33.96021878564647,1.1071,-3.9291
176,Topic2,27.763860371973824,steeple,28.529117209682983,1.1019,-4.1085
187,Topic2,16.342249424996172,tower,17.10431802555554,1.0835,-4.6385
107,Topic2,15.490157998929464,metropolitan,16.27086377144006,1.08,-4.6921
168,Topic2,13.3182041243137,spire,14.047668654094775,1.0758,-4.8431
172,Topic2,13.798169785503317,square,14.607516419377351,1.0721,-4.8077
105,Topic2,72.53869319814176,medieval,79.06044637720053,1.043,-3.1482
185,Topic2,8.617215576215337,tourism,9.416392243921477,1.0404,-5.2785
180,Topic2,18.635016420748364,street,20.421041458051693,1.0376,-4.5072
193,Topic2,36.685279740439384,urban,40.42384624191776,1.0321,-3.8299
52,Topic2,7.005297032098417,downtown,7.746114430950533,1.0286,-5.4856
164,Topic2,21.8645487859636,site,24.17881423946947,1.0285,-4.3474
133,Topic2,14.651335703505012,plaza,16.37757833859947,1.0177,-4.7477
76,Topic2,5.204035208732452,gothic,5.936944482598945,0.9974,-5.7828
188,Topic2,87.01813018385944,town,99.28035945007002,0.9973,-2.9662
25,Topic2,5.218347102340015,campus,5.956922080256186,0.9968,-5.7801
181,Topic2,5.2476069722594225,suburb,5.994941180670388,0.996,-5.7745
125,Topic2,4.378276018077032,pedestrian,5.1235385961524695,0.9719,-5.9556
34,Topic2,87.07358289225404,city,102.34502003432131,0.9675,-2.9655
117,Topic2,3.7089721222762555,night,4.4374817232886565,0.9498,-6.1215
167,Topic2,21.075439992643783,space,25.348349061555698,0.9445,-4.3842
22,Topic2,3.6127049457373013,brickwork,4.354848891443948,0.9423,-6.1478
21,Topic2,9.199537305170733,brick,11.25351987437231,0.9276,-5.2131
140,Topic2,20.832344877881336,public,26.226462804410122,0.8989,-4.3958
35,Topic2,2.755629796443615,cityscape,3.4825061359280927,0.895,-6.4186
116,Topic2,19.461674212856376,neighbourhood,25.566472211184433,0.8563,-4.4638
60,Topic2,67.8006027725285,facade,97.25155991947119,0.7684,-3.2157
6,Topic2,61.324200673039456,area,100.14753293125543,0.6387,-3.3161
5,Topic2,243.69389649229038,architecture,483.15197934156345,0.4447,-1.9364
93,Topic2,95.49011710633198,landmark,200.53026891071383,0.3872,-2.8733
24,Topic2,136.43990414047093,building,329.5445836999541,0.2473,-2.5164
165,Topic2,64.99990422959813,sky,145.06011621615437,0.3264,-3.2579
84,Topic2,19.24776938096378,historic,34.95002800710209,0.5326,-4.4749
36,Topic2,35.41090398556718,classical,89.75145387912751,0.1991,-3.8653
155,Topic2,13.927419535121551,roof,23.28271273217222,0.6153,-4.7984
192,Topic2,18.43728998754929,tree,105.75155631897279,-0.6176,-4.5179
78,Topic3,22.36447491176151,grassland,23.119186170843225,2.2893,-3.1314
157,Topic3,18.057439217760372,rural,18.890008469766766,2.2774,-3.3454
