left,top,right,bottom,id,ID_count,ID_unique,ID_empty,ID_filled,ID_min,ID_max,ID_min_length,ID_max_length,ID_mean_length,lan_long_count,lan_long_unique,lan_long_empty,lan_long_filled,lan_long_min,lan_long_max,lan_long_min_length,lan_long_max_length,lan_long_mean_length,pic_code_count,pic_code_unique,pic_code_empty,pic_code_filled,pic_code_min,pic_code_max,pic_code_min_length,pic_code_max_length,pic_code_mean_length,lan_count,lan_unique,lan_min,lan_max,lan_range,lan_sum,lan_mean,lan_median,lan_stddev,lan_minority,lan_majority,lan_q1,lan_q3,lan_iqr,long_count,long_unique,long_min,long_max,long_range,long_sum,long_mean,long_median,long_stddev,long_minority,long_majority,long_q1,long_q3,long_iqr
862863.0750757124042138,-3667928.7063381741754711,863063.0750757124042138,-3668128.7063381741754711,"1154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3668128.7063381741754711,863063.0750757124042138,-3668328.7063381741754711,"1155","1","1","0","1",Lund_02678,Lund_02678,"10","10",10.000000,"1","1","0","1","55.7157751,13.2375518","55.7157751,13.2375518","21","21",21.000000,"1","1","0","1",AF1QipOU7dElUtnbrDhRAR5WSsE466sNhjqYrUUFtZyr,AF1QipOU7dElUtnbrDhRAR5WSsE466sNhjqYrUUFtZyr,"44","44",44.000000,"1","1",55.715775,55.715775,0.000000,55.715775,55.715775,55.715775,0.000000,55.715775,55.715775,55.715775,55.715775,0.000000,"1","1",13.237552,13.237552,0.000000,13.237552,13.237552,13.237552,0.000000,13.237552,13.237552,13.237552,13.237552,0.000000
862863.0750757124042138,-3668328.7063381741754711,863063.0750757124042138,-3668528.7063381741754711,"1156","2","2","0","2",Lund_02373,Lund_02690,"10","10",10.000000,"2","2","0","2","55.7130109,13.2367048","55.7139732,13.2363042","21","21",21.000000,"2","2","0","2",AF1QipOnDzdsz-iaGV-NbNelS3PUkdC7us-b62lm3NRS,AF1QipPySK4DKhqcuJcLBAIBfPgNrFN7cgPTaFsNFWCB,"44","44",44.000000,"2","2",55.713011,55.713973,0.000962,111.426984,55.713492,55.713492,0.000481,55.713011,55.713011,55.713011,55.713973,0.000962,"2","2",13.236304,13.236705,0.000401,26.473009,13.236504,13.236504,0.000200,13.236304,13.236304,13.236304,13.236705,0.000401
862863.0750757124042138,-3668528.7063381741754711,863063.0750757124042138,-3668728.7063381741754711,"1157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3668728.7063381741754711,863063.0750757124042138,-3668928.7063381741754711,"1158","1","1","0","1",Lund_02934,Lund_02934,"10","10",10.000000,"1","1","0","1","55.7089671,13.2373214","55.7089671,13.2373214","21","21",21.000000,"1","1","0","1",AF1QipPvb-kT4WVu8LycZ5eCcf4MTUq22RTtdbSXT_aj,AF1QipPvb-kT4WVu8LycZ5eCcf4MTUq22RTtdbSXT_aj,"44","44",44.000000,"1","1",55.708967,55.708967,0.000000,55.708967,55.708967,55.708967,0.000000,55.708967,55.708967,55.708967,55.708967,0.000000,"1","1",13.237321,13.237321,0.000000,13.237321,13.237321,13.237321,0.000000,13.237321,13.237321,13.237321,13.237321,0.000000
862863.0750757124042138,-3668928.7063381741754711,863063.0750757124042138,-3669128.7063381741754711,"1159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3669128.7063381741754711,863063.0750757124042138,-3669328.7063381741754711,"1160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3669328.7063381741754711,863063.0750757124042138,-3669528.7063381741754711,"1161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3669528.7063381741754711,863063.0750757124042138,-3669728.7063381741754711,"1162",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3669728.7063381741754711,863063.0750757124042138,-3669928.7063381741754711,"1163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3669928.7063381741754711,863063.0750757124042138,-3670128.7063381741754711,"1164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3670128.7063381741754711,863063.0750757124042138,-3670328.7063381741754711,"1165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3670328.7063381741754711,863063.0750757124042138,-3670528.7063381741754711,"1166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3670528.7063381741754711,863063.0750757124042138,-3670728.7063381741754711,"1167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3670728.7063381741754711,863063.0750757124042138,-3670928.7063381741754711,"1168","2","2","0","2",Lund_01671,Lund_02416,"10","10",10.000000,"2","1","0","2","55.6919448,13.2293468","55.6919448,13.2293468","21","21",21.000000,"2","2","0","2",AF1QipNq80AHstOu4TztpWubMbpqHyg2Nip5HOSd4a-9,AF1QipPGwdMOxa2wgyQL2WA9GhUVsgQCUjPu_6wF0vYg,"44","44",44.000000,"2","1",55.691945,55.691945,0.000000,111.383890,55.691945,55.691945,0.000000,55.691945,55.691945,55.691945,55.691945,0.000000,"2","1",13.229347,13.229347,0.000000,26.458694,13.229347,13.229347,0.000000,13.229347,13.229347,13.229347,13.229347,0.000000
862863.0750757124042138,-3670928.7063381741754711,863063.0750757124042138,-3671128.7063381741754711,"1169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3671128.7063381741754711,863063.0750757124042138,-3671328.7063381741754711,"1170","19","19","0","19",Lund_01741,Lund_03157,"10","10",10.000000,"19","2","0","19","55.6878202,13.2265987","55.6884643,13.2291621","21","21",21.000000,"19","19","0","19",AF1QipM7FrQ0KYyx0T7yo9OcGNqNA2IASrX3W-YzTJq6,AF1QipP1rU9AhCEmtBnqNe9NE6WF8ScJE1RPw1XSvwbf,"43","44",43.894737,"19","2",55.687820,55.688464,0.000644,1058.080178,55.688430,55.688464,0.000144,55.687820,55.688464,55.688464,55.688464,0.000000,"19","2",13.226599,13.229162,0.002563,251.351516,13.229027,13.229162,0.000572,13.226599,13.229162,13.229162,13.229162,0.000000
862863.0750757124042138,-3671328.7063381741754711,863063.0750757124042138,-3671528.7063381741754711,"1171","4","4","0","4",Lund_02488,Lund_03102,"10","10",10.000000,"4","1","0","4","55.6858672,13.2279893","55.6858672,13.2279893","21","21",21.000000,"4","4","0","4",AF1QipMSRnM2-VNFnLgummA2kS54ous_JnqccCQ09hKT,AF1QipOS6eVjodAUgeFm7s2mbmLu2NEtHx-W2TjKa8iu,"44","44",44.000000,"4","1",55.685867,55.685867,0.000000,222.743469,55.685867,55.685867,0.000000,55.685867,55.685867,55.685867,55.685867,0.000000,"4","1",13.227989,13.227989,0.000000,52.911957,13.227989,13.227989,0.000000,13.227989,13.227989,13.227989,13.227989,0.000000
862863.0750757124042138,-3671528.7063381741754711,863063.0750757124042138,-3671728.7063381741754711,"1172",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3671728.7063381741754711,863063.0750757124042138,-3671928.7063381741754711,"1173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3671928.7063381741754711,863063.0750757124042138,-3672128.7063381741754711,"1174",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3672128.7063381741754711,863063.0750757124042138,-3672328.7063381741754711,"1175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3672328.7063381741754711,863063.0750757124042138,-3672528.7063381741754711,"1176",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3672528.7063381741754711,863063.0750757124042138,-3672728.7063381741754711,"1177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862863.0750757124042138,-3672728.7063381741754711,863063.0750757124042138,-3672928.7063381741754711,"1178",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3665328.7063381741754711,863263.0750757124042138,-3665528.7063381741754711,"1179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3665528.7063381741754711,863263.0750757124042138,-3665728.7063381741754711,"1180",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3665728.7063381741754711,863263.0750757124042138,-3665928.7063381741754711,"1181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3665928.7063381741754711,863263.0750757124042138,-3666128.7063381741754711,"1182",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3666128.7063381741754711,863263.0750757124042138,-3666328.7063381741754711,"1183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3666328.7063381741754711,863263.0750757124042138,-3666528.7063381741754711,"1184",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3666528.7063381741754711,863263.0750757124042138,-3666728.7063381741754711,"1185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3666728.7063381741754711,863263.0750757124042138,-3666928.7063381741754711,"1186",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3666928.7063381741754711,863263.0750757124042138,-3667128.7063381741754711,"1187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3667128.7063381741754711,863263.0750757124042138,-3667328.7063381741754711,"1188",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3667328.7063381741754711,863263.0750757124042138,-3667528.7063381741754711,"1189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3667528.7063381741754711,863263.0750757124042138,-3667728.7063381741754711,"1190",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3667728.7063381741754711,863263.0750757124042138,-3667928.7063381741754711,"1191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3667928.7063381741754711,863263.0750757124042138,-3668128.7063381741754711,"1192",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3668128.7063381741754711,863263.0750757124042138,-3668328.7063381741754711,"1193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3668328.7063381741754711,863263.0750757124042138,-3668528.7063381741754711,"1194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3668528.7063381741754711,863263.0750757124042138,-3668728.7063381741754711,"1195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3668728.7063381741754711,863263.0750757124042138,-3668928.7063381741754711,"1196",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3668928.7063381741754711,863263.0750757124042138,-3669128.7063381741754711,"1197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3669128.7063381741754711,863263.0750757124042138,-3669328.7063381741754711,"1198",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3669328.7063381741754711,863263.0750757124042138,-3669528.7063381741754711,"1199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3669528.7063381741754711,863263.0750757124042138,-3669728.7063381741754711,"1200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3669728.7063381741754711,863263.0750757124042138,-3669928.7063381741754711,"1201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3669928.7063381741754711,863263.0750757124042138,-3670128.7063381741754711,"1202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3670128.7063381741754711,863263.0750757124042138,-3670328.7063381741754711,"1203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3670328.7063381741754711,863263.0750757124042138,-3670528.7063381741754711,"1204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3670528.7063381741754711,863263.0750757124042138,-3670728.7063381741754711,"1205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3670728.7063381741754711,863263.0750757124042138,-3670928.7063381741754711,"1206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3670928.7063381741754711,863263.0750757124042138,-3671128.7063381741754711,"1207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3671128.7063381741754711,863263.0750757124042138,-3671328.7063381741754711,"1208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3671328.7063381741754711,863263.0750757124042138,-3671528.7063381741754711,"1209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3671528.7063381741754711,863263.0750757124042138,-3671728.7063381741754711,"1210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3671728.7063381741754711,863263.0750757124042138,-3671928.7063381741754711,"1211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3671928.7063381741754711,863263.0750757124042138,-3672128.7063381741754711,"1212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3672128.7063381741754711,863263.0750757124042138,-3672328.7063381741754711,"1213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3672328.7063381741754711,863263.0750757124042138,-3672528.7063381741754711,"1214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3672528.7063381741754711,863263.0750757124042138,-3672728.7063381741754711,"1215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863063.0750757124042138,-3672728.7063381741754711,863263.0750757124042138,-3672928.7063381741754711,"1216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3665328.7063381741754711,863463.0750757124042138,-3665528.7063381741754711,"1217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3665528.7063381741754711,863463.0750757124042138,-3665728.7063381741754711,"1218",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3665728.7063381741754711,863463.0750757124042138,-3665928.7063381741754711,"1219",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3665928.7063381741754711,863463.0750757124042138,-3666128.7063381741754711,"1220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3666128.7063381741754711,863463.0750757124042138,-3666328.7063381741754711,"1221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3666328.7063381741754711,863463.0750757124042138,-3666528.7063381741754711,"1222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3666528.7063381741754711,863463.0750757124042138,-3666728.7063381741754711,"1223",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3666728.7063381741754711,863463.0750757124042138,-3666928.7063381741754711,"1224",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3666928.7063381741754711,863463.0750757124042138,-3667128.7063381741754711,"1225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3667128.7063381741754711,863463.0750757124042138,-3667328.7063381741754711,"1226",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3667328.7063381741754711,863463.0750757124042138,-3667528.7063381741754711,"1227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3667528.7063381741754711,863463.0750757124042138,-3667728.7063381741754711,"1228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3667728.7063381741754711,863463.0750757124042138,-3667928.7063381741754711,"1229",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3667928.7063381741754711,863463.0750757124042138,-3668128.7063381741754711,"1230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3668128.7063381741754711,863463.0750757124042138,-3668328.7063381741754711,"1231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3668328.7063381741754711,863463.0750757124042138,-3668528.7063381741754711,"1232","1","1","0","1",Lund_02644,Lund_02644,"10","10",10.000000,"1","1","0","1","55.7120138,13.2430999","55.7120138,13.2430999","21","21",21.000000,"1","1","0","1",AF1QipPomjXtRbhWuuFYfzYPgIutv7yG0olD-QMrPDZ5,AF1QipPomjXtRbhWuuFYfzYPgIutv7yG0olD-QMrPDZ5,"44","44",44.000000,"1","1",55.712014,55.712014,0.000000,55.712014,55.712014,55.712014,0.000000,55.712014,55.712014,55.712014,55.712014,0.000000,"1","1",13.243100,13.243100,0.000000,13.243100,13.243100,13.243100,0.000000,13.243100,13.243100,13.243100,13.243100,0.000000
863263.0750757124042138,-3668528.7063381741754711,863463.0750757124042138,-3668728.7063381741754711,"1233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3668728.7063381741754711,863463.0750757124042138,-3668928.7063381741754711,"1234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3668928.7063381741754711,863463.0750757124042138,-3669128.7063381741754711,"1235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3669128.7063381741754711,863463.0750757124042138,-3669328.7063381741754711,"1236",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3669328.7063381741754711,863463.0750757124042138,-3669528.7063381741754711,"1237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3669528.7063381741754711,863463.0750757124042138,-3669728.7063381741754711,"1238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3669728.7063381741754711,863463.0750757124042138,-3669928.7063381741754711,"1239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3669928.7063381741754711,863463.0750757124042138,-3670128.7063381741754711,"1240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3670128.7063381741754711,863463.0750757124042138,-3670328.7063381741754711,"1241","1","1","0","1",Lund_01709,Lund_01709,"10","10",10.000000,"1","1","0","1","55.6955722,13.2366622","55.6955722,13.2366622","21","21",21.000000,"1","1","0","1",AF1QipP6B4MQhi8bAQLSxTdc3JXYEGIs0TJJNj1i4i-5,AF1QipP6B4MQhi8bAQLSxTdc3JXYEGIs0TJJNj1i4i-5,"44","44",44.000000,"1","1",55.695572,55.695572,0.000000,55.695572,55.695572,55.695572,0.000000,55.695572,55.695572,55.695572,55.695572,0.000000,"1","1",13.236662,13.236662,0.000000,13.236662,13.236662,13.236662,0.000000,13.236662,13.236662,13.236662,13.236662,0.000000
863263.0750757124042138,-3670328.7063381741754711,863463.0750757124042138,-3670528.7063381741754711,"1242",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3670528.7063381741754711,863463.0750757124042138,-3670728.7063381741754711,"1243",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3670728.7063381741754711,863463.0750757124042138,-3670928.7063381741754711,"1244","1","1","0","1",Lund_02215,Lund_02215,"10","10",10.000000,"1","1","0","1","55.6911869,13.2367988","55.6911869,13.2367988","21","21",21.000000,"1","1","0","1",AF1QipNt6-OmIKjH79qYLgrjcDMVVEbJ5NBSpWd8ldw,AF1QipNt6-OmIKjH79qYLgrjcDMVVEbJ5NBSpWd8ldw,"43","43",43.000000,"1","1",55.691187,55.691187,0.000000,55.691187,55.691187,55.691187,0.000000,55.691187,55.691187,55.691187,55.691187,0.000000,"1","1",13.236799,13.236799,0.000000,13.236799,13.236799,13.236799,0.000000,13.236799,13.236799,13.236799,13.236799,0.000000
863263.0750757124042138,-3670928.7063381741754711,863463.0750757124042138,-3671128.7063381741754711,"1245","2","2","0","2",Lund_03068,Lund_03118,"10","10",10.000000,"2","1","0","2","55.6894124,13.2335576","55.6894124,13.2335576","21","21",21.000000,"2","2","0","2",AF1QipO1qjAXK3J10PJs8fQV6zfxSnNAQYO3mpNpAouw,AF1QipPw5Xc9g0ysIa4nbrvfmY4jnWtf-f9LICpsUTIE,"44","44",44.000000,"2","1",55.689412,55.689412,0.000000,111.378825,55.689412,55.689412,0.000000,55.689412,55.689412,55.689412,55.689412,0.000000,"2","1",13.233558,13.233558,0.000000,26.467115,13.233558,13.233558,0.000000,13.233558,13.233558,13.233558,13.233558,0.000000
863263.0750757124042138,-3671128.7063381741754711,863463.0750757124042138,-3671328.7063381741754711,"1246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3671328.7063381741754711,863463.0750757124042138,-3671528.7063381741754711,"1247",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3671528.7063381741754711,863463.0750757124042138,-3671728.7063381741754711,"1248",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3671728.7063381741754711,863463.0750757124042138,-3671928.7063381741754711,"1249",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3671928.7063381741754711,863463.0750757124042138,-3672128.7063381741754711,"1250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3672128.7063381741754711,863463.0750757124042138,-3672328.7063381741754711,"1251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3672328.7063381741754711,863463.0750757124042138,-3672528.7063381741754711,"1252",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3672528.7063381741754711,863463.0750757124042138,-3672728.7063381741754711,"1253",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863263.0750757124042138,-3672728.7063381741754711,863463.0750757124042138,-3672928.7063381741754711,"1254",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863463.0750757124042138,-3665328.7063381741754711,863663.0750757124042138,-3665528.7063381741754711,"1255",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863463.0750757124042138,-3665528.7063381741754711,863663.0750757124042138,-3665728.7063381741754711,"1256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863463.0750757124042138,-3665728.7063381741754711,863663.0750757124042138,-3665928.7063381741754711,"1257",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863463.0750757124042138,-3665928.7063381741754711,863663.0750757124042138,-3666128.7063381741754711,"1258",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863463.0750757124042138,-3666128.7063381741754711,863663.0750757124042138,-3666328.7063381741754711,"1259",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863463.0750757124042138,-3666328.7063381741754711,863663.0750757124042138,-3666528.7063381741754711,"1260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
