term,Category,Freq,Term,Total,loglift,logprob
18,Topic8,0.0058829323421171285,lund,7.037957658045489,-0.9152,-3.5489
19,Topic9,0.00579502375729253,museum,1.6024147975660354,0.5495,-3.5639
25,Topic9,0.006268748216408178,romanesque,1.8234077990166282,0.4989,-3.4853
24,Topic9,0.00692538192192146,relax,2.1224166169711602,0.4467,-3.3857
14,Topic9,0.006145516256533046,garden,2.1128203206411804,0.3317,-3.5052
11,Topic9,0.006319906822555333,especially,2.241259621565261,0.3007,-3.4772
10,Topic9,0.006691975220803173,dom,2.4717359581762945,0.26,-3.42
26,Topic9,0.006121489735447553,student,2.265569253671721,0.258,-3.5091
13,Topic9,0.006267793366725993,freely,2.325855436437358,0.2554,-3.4855
16,Topic9,0.006469242982975376,impressive,2.421723121878771,0.2466,-3.4539
22,Topic9,0.006232549732216591,plays,2.343399507389808,0.2422,-3.4911
29,Topic9,0.0065607419360192935,university,2.469258277109843,0.2412,-3.4398
15,Topic9,0.005910572223588962,gardens,2.241329801449021,0.2337,-3.5442
8,Topic9,0.006086353852385712,clock,2.320690196420526,0.2282,-3.5149
21,Topic9,0.0063337826426117655,outside,2.423921001146726,0.2246,-3.475
27,Topic9,0.005783257725202153,summer,2.229252308669015,0.2174,-3.5659
4,Topic9,0.006008260354151269,botanical,2.3366197448834156,0.2085,-3.5278
2,Topic9,0.006118342678548846,accessible,2.3812877533385,0.2077,-3.5096
6,Topic9,0.006234137179892259,center,2.4486853957035777,0.1985,-3.4909
12,Topic9,0.0062169898217210836,free,2.8098270959896663,0.0582,-3.4936
32,Topic9,0.005744507437627454,worth,2.7017331138564984,0.0184,-3.5727
28,Topic9,0.0064741754787541045,town,3.1124444754732057,-0.0035,-3.4531
17,Topic9,0.006346011833137478,inside,3.2015308741200057,-0.0518,-3.4731
1,Topic9,0.006141968811496503,15,3.102951169472009,-0.0532,-3.5058
23,Topic9,0.0057729626015631365,quiet,2.950529097314523,-0.0647,-3.5677
0,Topic9,0.006097103735957772,00,3.1170628224236117,-0.065,-3.5131
